x,y,time,wildfires_sum
109000.0,398000.0,2018-01-21,1.0
197000.0,448000.0,2018-02-11,1.0
67000.0,444000.0,2018-02-21,1.0
185000.0,380000.0,2018-02-21,1.0
185000.0,458000.0,2018-02-21,1.0
133000.0,408000.0,2018-03-01,1.0
161000.0,402000.0,2018-03-01,1.0
177000.0,476000.0,2018-03-01,1.0
189000.0,376000.0,2018-03-01,2.0
219000.0,556000.0,2018-03-01,1.0
85000.0,468000.0,2018-03-11,1.0
171000.0,418000.0,2018-03-11,1.0
185000.0,374000.0,2018-03-11,1.0
189000.0,448000.0,2018-03-11,1.0
233000.0,472000.0,2018-03-11,1.0
149000.0,388000.0,2018-03-21,1.0
105000.0,394000.0,2018-04-01,1.0
113000.0,462000.0,2018-04-01,1.0
179000.0,460000.0,2018-04-01,1.0
193000.0,458000.0,2018-04-01,1.0
227000.0,538000.0,2018-04-01,1.0
233000.0,546000.0,2018-04-01,1.0
109000.0,550000.0,2018-04-11,1.0
119000.0,422000.0,2018-04-11,1.0
129000.0,422000.0,2018-04-11,1.0
145000.0,470000.0,2018-04-11,1.0
149000.0,402000.0,2018-04-11,1.0
165000.0,376000.0,2018-04-11,1.0
181000.0,410000.0,2018-04-11,1.0
183000.0,480000.0,2018-04-11,1.0
193000.0,346000.0,2018-04-11,1.0
193000.0,446000.0,2018-04-11,1.0
231000.0,556000.0,2018-04-11,1.0
233000.0,498000.0,2018-04-11,1.0
245000.0,466000.0,2018-04-11,1.0
247000.0,492000.0,2018-04-11,1.0
85000.0,468000.0,2018-04-21,1.0
97000.0,490000.0,2018-04-21,1.0
107000.0,540000.0,2018-04-21,1.0
135000.0,396000.0,2018-04-21,1.0
137000.0,478000.0,2018-04-21,1.0
141000.0,398000.0,2018-04-21,1.0
151000.0,466000.0,2018-04-21,1.0
165000.0,372000.0,2018-04-21,1.0
165000.0,376000.0,2018-04-21,1.0
167000.0,364000.0,2018-04-21,1.0
167000.0,378000.0,2018-04-21,1.0
173000.0,380000.0,2018-04-21,1.0
193000.0,396000.0,2018-04-21,1.0
195000.0,484000.0,2018-04-21,1.0
231000.0,556000.0,2018-04-21,1.0
269000.0,542000.0,2018-04-21,1.0
89000.0,472000.0,2018-05-01,1.0
95000.0,388000.0,2018-05-01,1.0
119000.0,402000.0,2018-05-01,1.0
139000.0,396000.0,2018-05-01,1.0
143000.0,472000.0,2018-05-01,1.0
151000.0,378000.0,2018-05-01,1.0
153000.0,378000.0,2018-05-01,2.0
153000.0,412000.0,2018-05-01,1.0
153000.0,458000.0,2018-05-01,1.0
173000.0,380000.0,2018-05-01,1.0
175000.0,388000.0,2018-05-01,1.0
177000.0,446000.0,2018-05-01,1.0
179000.0,384000.0,2018-05-01,1.0
181000.0,478000.0,2018-05-01,1.0
185000.0,380000.0,2018-05-01,1.0
195000.0,326000.0,2018-05-01,1.0
197000.0,326000.0,2018-05-01,1.0
197000.0,328000.0,2018-05-01,1.0
225000.0,486000.0,2018-05-01,1.0
253000.0,538000.0,2018-05-01,1.0
75000.0,454000.0,2018-05-11,1.0
119000.0,402000.0,2018-05-11,1.0
145000.0,454000.0,2018-05-11,1.0
145000.0,456000.0,2018-05-11,1.0
145000.0,460000.0,2018-05-11,1.0
167000.0,378000.0,2018-05-11,1.0
177000.0,446000.0,2018-05-11,1.0
181000.0,444000.0,2018-05-11,1.0
203000.0,378000.0,2018-05-11,1.0
207000.0,520000.0,2018-05-11,1.0
263000.0,534000.0,2018-05-11,1.0
89000.0,472000.0,2018-05-21,1.0
91000.0,474000.0,2018-05-21,1.0
97000.0,490000.0,2018-05-21,1.0
109000.0,550000.0,2018-05-21,1.0
139000.0,474000.0,2018-05-21,2.0
165000.0,386000.0,2018-05-21,1.0
179000.0,486000.0,2018-05-21,1.0
189000.0,452000.0,2018-05-21,1.0
191000.0,396000.0,2018-05-21,1.0
207000.0,520000.0,2018-05-21,1.0
209000.0,390000.0,2018-05-21,1.0
219000.0,460000.0,2018-05-21,1.0
241000.0,522000.0,2018-05-21,1.0
263000.0,528000.0,2018-05-21,1.0
107000.0,434000.0,2018-06-01,1.0
113000.0,404000.0,2018-06-01,1.0
143000.0,376000.0,2018-06-01,1.0
149000.0,456000.0,2018-06-01,1.0
193000.0,396000.0,2018-06-01,1.0
203000.0,396000.0,2018-06-01,1.0
205000.0,550000.0,2018-06-01,1.0
209000.0,378000.0,2018-06-01,1.0
93000.0,476000.0,2018-06-11,1.0
151000.0,386000.0,2018-06-11,1.0
187000.0,458000.0,2018-06-11,1.0
205000.0,396000.0,2018-06-11,1.0
53000.0,426000.0,2018-06-21,1.0
79000.0,388000.0,2018-06-21,1.0
81000.0,390000.0,2018-06-21,1.0
83000.0,420000.0,2018-06-21,1.0
83000.0,464000.0,2018-06-21,1.0
87000.0,466000.0,2018-06-21,1.0
95000.0,392000.0,2018-06-21,1.0
105000.0,476000.0,2018-06-21,1.0
107000.0,400000.0,2018-06-21,1.0
115000.0,398000.0,2018-06-21,1.0
119000.0,386000.0,2018-06-21,1.0
139000.0,474000.0,2018-06-21,1.0
141000.0,460000.0,2018-06-21,1.0
141000.0,470000.0,2018-06-21,1.0
149000.0,408000.0,2018-06-21,1.0
149000.0,462000.0,2018-06-21,1.0
161000.0,444000.0,2018-06-21,1.0
165000.0,372000.0,2018-06-21,1.0
167000.0,368000.0,2018-06-21,1.0
169000.0,364000.0,2018-06-21,2.0
169000.0,388000.0,2018-06-21,1.0
177000.0,368000.0,2018-06-21,1.0
179000.0,484000.0,2018-06-21,1.0
191000.0,358000.0,2018-06-21,1.0
193000.0,410000.0,2018-06-21,1.0
195000.0,348000.0,2018-06-21,1.0
197000.0,462000.0,2018-06-21,1.0
209000.0,390000.0,2018-06-21,1.0
209000.0,540000.0,2018-06-21,1.0
211000.0,434000.0,2018-06-21,1.0
215000.0,500000.0,2018-06-21,2.0
217000.0,496000.0,2018-06-21,1.0
267000.0,566000.0,2018-06-21,1.0
21000.0,398000.0,2018-07-01,1.0
25000.0,386000.0,2018-07-01,1.0
43000.0,372000.0,2018-07-01,1.0
63000.0,420000.0,2018-07-01,1.0
77000.0,388000.0,2018-07-01,1.0
77000.0,454000.0,2018-07-01,1.0
83000.0,460000.0,2018-07-01,1.0
85000.0,376000.0,2018-07-01,1.0
85000.0,418000.0,2018-07-01,1.0
89000.0,410000.0,2018-07-01,1.0
89000.0,450000.0,2018-07-01,1.0
93000.0,478000.0,2018-07-01,1.0
95000.0,392000.0,2018-07-01,1.0
97000.0,400000.0,2018-07-01,1.0
101000.0,496000.0,2018-07-01,1.0
103000.0,396000.0,2018-07-01,1.0
107000.0,520000.0,2018-07-01,1.0
107000.0,522000.0,2018-07-01,1.0
109000.0,550000.0,2018-07-01,2.0
113000.0,448000.0,2018-07-01,1.0
117000.0,400000.0,2018-07-01,1.0
119000.0,390000.0,2018-07-01,1.0
119000.0,396000.0,2018-07-01,1.0
121000.0,398000.0,2018-07-01,1.0
125000.0,394000.0,2018-07-01,1.0
125000.0,396000.0,2018-07-01,1.0
127000.0,396000.0,2018-07-01,1.0
129000.0,394000.0,2018-07-01,2.0
131000.0,402000.0,2018-07-01,2.0
133000.0,394000.0,2018-07-01,1.0
133000.0,400000.0,2018-07-01,1.0
137000.0,410000.0,2018-07-01,1.0
137000.0,464000.0,2018-07-01,1.0
139000.0,374000.0,2018-07-01,1.0
139000.0,466000.0,2018-07-01,1.0
139000.0,468000.0,2018-07-01,1.0
139000.0,470000.0,2018-07-01,1.0
139000.0,478000.0,2018-07-01,1.0
141000.0,468000.0,2018-07-01,1.0
141000.0,470000.0,2018-07-01,1.0
141000.0,472000.0,2018-07-01,1.0
143000.0,380000.0,2018-07-01,1.0
143000.0,382000.0,2018-07-01,1.0
145000.0,406000.0,2018-07-01,1.0
147000.0,380000.0,2018-07-01,2.0
147000.0,462000.0,2018-07-01,1.0
149000.0,384000.0,2018-07-01,1.0
149000.0,462000.0,2018-07-01,1.0
151000.0,404000.0,2018-07-01,1.0
153000.0,380000.0,2018-07-01,1.0
153000.0,448000.0,2018-07-01,1.0
155000.0,372000.0,2018-07-01,1.0
157000.0,410000.0,2018-07-01,1.0
159000.0,378000.0,2018-07-01,1.0
161000.0,368000.0,2018-07-01,1.0
161000.0,382000.0,2018-07-01,1.0
161000.0,444000.0,2018-07-01,1.0
163000.0,380000.0,2018-07-01,1.0
163000.0,396000.0,2018-07-01,1.0
163000.0,446000.0,2018-07-01,1.0
165000.0,392000.0,2018-07-01,1.0
165000.0,418000.0,2018-07-01,1.0
167000.0,378000.0,2018-07-01,1.0
167000.0,386000.0,2018-07-01,1.0
167000.0,394000.0,2018-07-01,1.0
167000.0,442000.0,2018-07-01,1.0
169000.0,360000.0,2018-07-01,1.0
169000.0,388000.0,2018-07-01,1.0
171000.0,366000.0,2018-07-01,1.0
171000.0,480000.0,2018-07-01,1.0
173000.0,362000.0,2018-07-01,1.0
173000.0,364000.0,2018-07-01,1.0
173000.0,376000.0,2018-07-01,1.0
173000.0,392000.0,2018-07-01,1.0
175000.0,362000.0,2018-07-01,1.0
175000.0,454000.0,2018-07-01,1.0
175000.0,468000.0,2018-07-01,1.0
177000.0,362000.0,2018-07-01,1.0
177000.0,392000.0,2018-07-01,1.0
177000.0,414000.0,2018-07-01,1.0
179000.0,384000.0,2018-07-01,1.0
179000.0,390000.0,2018-07-01,1.0
179000.0,408000.0,2018-07-01,1.0
179000.0,486000.0,2018-07-01,1.0
181000.0,392000.0,2018-07-01,4.0
183000.0,330000.0,2018-07-01,1.0
183000.0,394000.0,2018-07-01,3.0
183000.0,404000.0,2018-07-01,1.0
185000.0,380000.0,2018-07-01,1.0
187000.0,338000.0,2018-07-01,1.0
187000.0,364000.0,2018-07-01,1.0
187000.0,400000.0,2018-07-01,1.0
189000.0,448000.0,2018-07-01,1.0
189000.0,466000.0,2018-07-01,1.0
191000.0,400000.0,2018-07-01,1.0
191000.0,550000.0,2018-07-01,1.0
193000.0,356000.0,2018-07-01,1.0
193000.0,364000.0,2018-07-01,1.0
193000.0,472000.0,2018-07-01,1.0
195000.0,326000.0,2018-07-01,1.0
197000.0,324000.0,2018-07-01,1.0
197000.0,460000.0,2018-07-01,1.0
197000.0,462000.0,2018-07-01,1.0
197000.0,540000.0,2018-07-01,1.0
199000.0,392000.0,2018-07-01,1.0
199000.0,488000.0,2018-07-01,1.0
201000.0,348000.0,2018-07-01,1.0
203000.0,352000.0,2018-07-01,1.0
203000.0,396000.0,2018-07-01,1.0
203000.0,460000.0,2018-07-01,1.0
205000.0,396000.0,2018-07-01,3.0
205000.0,542000.0,2018-07-01,1.0
207000.0,372000.0,2018-07-01,1.0
209000.0,446000.0,2018-07-01,1.0
211000.0,542000.0,2018-07-01,1.0
211000.0,546000.0,2018-07-01,1.0
213000.0,472000.0,2018-07-01,1.0
217000.0,496000.0,2018-07-01,2.0
219000.0,456000.0,2018-07-01,1.0
219000.0,556000.0,2018-07-01,1.0
225000.0,482000.0,2018-07-01,1.0
231000.0,496000.0,2018-07-01,1.0
247000.0,444000.0,2018-07-01,1.0
249000.0,478000.0,2018-07-01,1.0
255000.0,528000.0,2018-07-01,1.0
25000.0,386000.0,2018-07-11,1.0
25000.0,388000.0,2018-07-11,1.0
35000.0,400000.0,2018-07-11,1.0
39000.0,390000.0,2018-07-11,1.0
55000.0,426000.0,2018-07-11,1.0
59000.0,426000.0,2018-07-11,1.0
73000.0,372000.0,2018-07-11,1.0
75000.0,410000.0,2018-07-11,1.0
81000.0,410000.0,2018-07-11,1.0
89000.0,402000.0,2018-07-11,1.0
91000.0,474000.0,2018-07-11,1.0
95000.0,398000.0,2018-07-11,1.0
97000.0,490000.0,2018-07-11,1.0
99000.0,398000.0,2018-07-11,1.0
103000.0,504000.0,2018-07-11,1.0
103000.0,508000.0,2018-07-11,1.0
107000.0,520000.0,2018-07-11,1.0
113000.0,380000.0,2018-07-11,1.0
115000.0,404000.0,2018-07-11,2.0
119000.0,398000.0,2018-07-11,1.0
119000.0,572000.0,2018-07-11,1.0
119000.0,576000.0,2018-07-11,2.0
129000.0,398000.0,2018-07-11,1.0
133000.0,390000.0,2018-07-11,1.0
135000.0,394000.0,2018-07-11,1.0
135000.0,404000.0,2018-07-11,1.0
139000.0,374000.0,2018-07-11,1.0
139000.0,466000.0,2018-07-11,1.0
139000.0,474000.0,2018-07-11,1.0
141000.0,472000.0,2018-07-11,1.0
143000.0,454000.0,2018-07-11,1.0
143000.0,470000.0,2018-07-11,1.0
145000.0,370000.0,2018-07-11,1.0
145000.0,456000.0,2018-07-11,2.0
145000.0,460000.0,2018-07-11,1.0
147000.0,468000.0,2018-07-11,2.0
149000.0,600000.0,2018-07-11,1.0
151000.0,386000.0,2018-07-11,1.0
151000.0,412000.0,2018-07-11,1.0
157000.0,374000.0,2018-07-11,1.0
159000.0,378000.0,2018-07-11,1.0
163000.0,392000.0,2018-07-11,1.0
163000.0,442000.0,2018-07-11,1.0
163000.0,468000.0,2018-07-11,1.0
165000.0,376000.0,2018-07-11,1.0
167000.0,364000.0,2018-07-11,1.0
167000.0,390000.0,2018-07-11,1.0
167000.0,442000.0,2018-07-11,1.0
169000.0,362000.0,2018-07-11,3.0
169000.0,418000.0,2018-07-11,1.0
171000.0,366000.0,2018-07-11,2.0
171000.0,368000.0,2018-07-11,2.0
171000.0,446000.0,2018-07-11,1.0
171000.0,460000.0,2018-07-11,1.0
173000.0,360000.0,2018-07-11,1.0
173000.0,364000.0,2018-07-11,1.0
173000.0,376000.0,2018-07-11,1.0
173000.0,450000.0,2018-07-11,1.0
175000.0,388000.0,2018-07-11,1.0
175000.0,406000.0,2018-07-11,1.0
175000.0,482000.0,2018-07-11,1.0
177000.0,382000.0,2018-07-11,1.0
177000.0,386000.0,2018-07-11,1.0
179000.0,362000.0,2018-07-11,1.0
179000.0,384000.0,2018-07-11,1.0
179000.0,458000.0,2018-07-11,1.0
179000.0,460000.0,2018-07-11,1.0
179000.0,478000.0,2018-07-11,2.0
179000.0,486000.0,2018-07-11,1.0
181000.0,406000.0,2018-07-11,1.0
181000.0,410000.0,2018-07-11,1.0
183000.0,358000.0,2018-07-11,1.0
183000.0,362000.0,2018-07-11,1.0
183000.0,378000.0,2018-07-11,1.0
185000.0,380000.0,2018-07-11,1.0
187000.0,382000.0,2018-07-11,1.0
189000.0,344000.0,2018-07-11,1.0
189000.0,384000.0,2018-07-11,1.0
189000.0,390000.0,2018-07-11,1.0
191000.0,406000.0,2018-07-11,1.0
193000.0,324000.0,2018-07-11,2.0
193000.0,464000.0,2018-07-11,1.0
193000.0,492000.0,2018-07-11,1.0
193000.0,502000.0,2018-07-11,1.0
195000.0,326000.0,2018-07-11,1.0
195000.0,374000.0,2018-07-11,1.0
195000.0,490000.0,2018-07-11,1.0
195000.0,496000.0,2018-07-11,1.0
195000.0,582000.0,2018-07-11,1.0
197000.0,464000.0,2018-07-11,1.0
201000.0,318000.0,2018-07-11,1.0
201000.0,386000.0,2018-07-11,1.0
201000.0,562000.0,2018-07-11,2.0
203000.0,368000.0,2018-07-11,1.0
205000.0,472000.0,2018-07-11,1.0
205000.0,546000.0,2018-07-11,1.0
207000.0,466000.0,2018-07-11,1.0
207000.0,470000.0,2018-07-11,1.0
209000.0,372000.0,2018-07-11,1.0
211000.0,374000.0,2018-07-11,1.0
213000.0,470000.0,2018-07-11,1.0
221000.0,500000.0,2018-07-11,1.0
227000.0,486000.0,2018-07-11,1.0
227000.0,538000.0,2018-07-11,1.0
229000.0,544000.0,2018-07-11,1.0
231000.0,430000.0,2018-07-11,1.0
231000.0,476000.0,2018-07-11,1.0
231000.0,542000.0,2018-07-11,1.0
231000.0,554000.0,2018-07-11,1.0
233000.0,502000.0,2018-07-11,1.0
235000.0,570000.0,2018-07-11,1.0
237000.0,540000.0,2018-07-11,1.0
237000.0,564000.0,2018-07-11,1.0
245000.0,524000.0,2018-07-11,1.0
255000.0,466000.0,2018-07-11,1.0
267000.0,566000.0,2018-07-11,1.0
267000.0,578000.0,2018-07-11,1.0
19000.0,396000.0,2018-07-21,1.0
21000.0,366000.0,2018-07-21,1.0
37000.0,404000.0,2018-07-21,1.0
43000.0,372000.0,2018-07-21,1.0
51000.0,424000.0,2018-07-21,1.0
57000.0,426000.0,2018-07-21,1.0
61000.0,426000.0,2018-07-21,1.0
63000.0,420000.0,2018-07-21,1.0
65000.0,428000.0,2018-07-21,1.0
67000.0,378000.0,2018-07-21,1.0
71000.0,450000.0,2018-07-21,1.0
79000.0,386000.0,2018-07-21,1.0
81000.0,390000.0,2018-07-21,1.0
83000.0,382000.0,2018-07-21,1.0
83000.0,384000.0,2018-07-21,1.0
83000.0,388000.0,2018-07-21,1.0
85000.0,374000.0,2018-07-21,1.0
93000.0,474000.0,2018-07-21,1.0
99000.0,496000.0,2018-07-21,1.0
103000.0,504000.0,2018-07-21,1.0
109000.0,544000.0,2018-07-21,1.0
111000.0,550000.0,2018-07-21,1.0
113000.0,518000.0,2018-07-21,1.0
115000.0,494000.0,2018-07-21,1.0
119000.0,402000.0,2018-07-21,1.0
121000.0,418000.0,2018-07-21,1.0
123000.0,394000.0,2018-07-21,1.0
123000.0,482000.0,2018-07-21,1.0
131000.0,402000.0,2018-07-21,1.0
133000.0,402000.0,2018-07-21,1.0
133000.0,444000.0,2018-07-21,1.0
135000.0,394000.0,2018-07-21,1.0
137000.0,374000.0,2018-07-21,1.0
137000.0,408000.0,2018-07-21,1.0
141000.0,416000.0,2018-07-21,1.0
141000.0,460000.0,2018-07-21,2.0
145000.0,412000.0,2018-07-21,1.0
145000.0,460000.0,2018-07-21,1.0
151000.0,380000.0,2018-07-21,1.0
151000.0,386000.0,2018-07-21,1.0
151000.0,462000.0,2018-07-21,1.0
153000.0,460000.0,2018-07-21,1.0
153000.0,482000.0,2018-07-21,1.0
155000.0,414000.0,2018-07-21,1.0
155000.0,460000.0,2018-07-21,1.0
157000.0,450000.0,2018-07-21,1.0
159000.0,390000.0,2018-07-21,1.0
159000.0,404000.0,2018-07-21,1.0
159000.0,414000.0,2018-07-21,1.0
163000.0,372000.0,2018-07-21,1.0
163000.0,394000.0,2018-07-21,1.0
163000.0,422000.0,2018-07-21,1.0
165000.0,444000.0,2018-07-21,1.0
165000.0,540000.0,2018-07-21,1.0
167000.0,386000.0,2018-07-21,1.0
169000.0,360000.0,2018-07-21,1.0
169000.0,370000.0,2018-07-21,1.0
169000.0,410000.0,2018-07-21,1.0
171000.0,410000.0,2018-07-21,1.0
171000.0,452000.0,2018-07-21,1.0
171000.0,480000.0,2018-07-21,2.0
173000.0,362000.0,2018-07-21,1.0
173000.0,364000.0,2018-07-21,1.0
173000.0,390000.0,2018-07-21,1.0
175000.0,388000.0,2018-07-21,2.0
175000.0,390000.0,2018-07-21,1.0
175000.0,404000.0,2018-07-21,1.0
177000.0,386000.0,2018-07-21,1.0
177000.0,390000.0,2018-07-21,2.0
177000.0,392000.0,2018-07-21,1.0
179000.0,384000.0,2018-07-21,1.0
179000.0,390000.0,2018-07-21,1.0
179000.0,396000.0,2018-07-21,1.0
179000.0,444000.0,2018-07-21,2.0
181000.0,362000.0,2018-07-21,1.0
181000.0,378000.0,2018-07-21,2.0
181000.0,386000.0,2018-07-21,1.0
181000.0,444000.0,2018-07-21,1.0
181000.0,452000.0,2018-07-21,1.0
181000.0,528000.0,2018-07-21,1.0
183000.0,378000.0,2018-07-21,1.0
183000.0,394000.0,2018-07-21,1.0
185000.0,322000.0,2018-07-21,1.0
185000.0,364000.0,2018-07-21,1.0
185000.0,488000.0,2018-07-21,1.0
189000.0,390000.0,2018-07-21,1.0
189000.0,452000.0,2018-07-21,1.0
191000.0,376000.0,2018-07-21,1.0
191000.0,406000.0,2018-07-21,2.0
191000.0,570000.0,2018-07-21,1.0
193000.0,322000.0,2018-07-21,1.0
193000.0,324000.0,2018-07-21,1.0
193000.0,378000.0,2018-07-21,1.0
193000.0,404000.0,2018-07-21,1.0
193000.0,462000.0,2018-07-21,1.0
193000.0,570000.0,2018-07-21,1.0
195000.0,350000.0,2018-07-21,1.0
195000.0,354000.0,2018-07-21,1.0
195000.0,374000.0,2018-07-21,1.0
195000.0,446000.0,2018-07-21,1.0
195000.0,484000.0,2018-07-21,1.0
197000.0,324000.0,2018-07-21,1.0
197000.0,352000.0,2018-07-21,1.0
197000.0,356000.0,2018-07-21,1.0
197000.0,360000.0,2018-07-21,1.0
201000.0,348000.0,2018-07-21,1.0
201000.0,378000.0,2018-07-21,1.0
201000.0,570000.0,2018-07-21,1.0
203000.0,536000.0,2018-07-21,1.0
205000.0,380000.0,2018-07-21,1.0
205000.0,610000.0,2018-07-21,3.0
207000.0,372000.0,2018-07-21,1.0
209000.0,372000.0,2018-07-21,1.0
209000.0,462000.0,2018-07-21,1.0
211000.0,374000.0,2018-07-21,1.0
213000.0,594000.0,2018-07-21,1.0
215000.0,574000.0,2018-07-21,1.0
217000.0,550000.0,2018-07-21,1.0
221000.0,568000.0,2018-07-21,1.0
225000.0,500000.0,2018-07-21,1.0
227000.0,432000.0,2018-07-21,1.0
229000.0,516000.0,2018-07-21,1.0
229000.0,536000.0,2018-07-21,1.0
231000.0,552000.0,2018-07-21,1.0
231000.0,554000.0,2018-07-21,1.0
233000.0,584000.0,2018-07-21,1.0
237000.0,558000.0,2018-07-21,1.0
243000.0,448000.0,2018-07-21,1.0
243000.0,472000.0,2018-07-21,1.0
245000.0,558000.0,2018-07-21,1.0
247000.0,474000.0,2018-07-21,1.0
251000.0,554000.0,2018-07-21,1.0
251000.0,558000.0,2018-07-21,1.0
255000.0,534000.0,2018-07-21,1.0
255000.0,562000.0,2018-07-21,2.0
257000.0,468000.0,2018-07-21,1.0
257000.0,542000.0,2018-07-21,1.0
257000.0,550000.0,2018-07-21,1.0
259000.0,518000.0,2018-07-21,1.0
261000.0,470000.0,2018-07-21,1.0
39000.0,386000.0,2018-08-01,1.0
59000.0,408000.0,2018-08-01,1.0
109000.0,410000.0,2018-08-01,1.0
109000.0,552000.0,2018-08-01,1.0
121000.0,388000.0,2018-08-01,1.0
125000.0,504000.0,2018-08-01,1.0
129000.0,394000.0,2018-08-01,1.0
131000.0,396000.0,2018-08-01,1.0
137000.0,372000.0,2018-08-01,1.0
137000.0,406000.0,2018-08-01,1.0
139000.0,404000.0,2018-08-01,1.0
141000.0,416000.0,2018-08-01,1.0
143000.0,470000.0,2018-08-01,1.0
145000.0,454000.0,2018-08-01,1.0
147000.0,380000.0,2018-08-01,1.0
149000.0,378000.0,2018-08-01,1.0
151000.0,380000.0,2018-08-01,2.0
151000.0,460000.0,2018-08-01,1.0
153000.0,376000.0,2018-08-01,1.0
153000.0,448000.0,2018-08-01,2.0
153000.0,460000.0,2018-08-01,1.0
155000.0,374000.0,2018-08-01,1.0
155000.0,382000.0,2018-08-01,2.0
155000.0,390000.0,2018-08-01,1.0
157000.0,390000.0,2018-08-01,1.0
157000.0,446000.0,2018-08-01,1.0
159000.0,390000.0,2018-08-01,1.0
161000.0,448000.0,2018-08-01,1.0
163000.0,382000.0,2018-08-01,2.0
163000.0,442000.0,2018-08-01,1.0
165000.0,416000.0,2018-08-01,1.0
165000.0,478000.0,2018-08-01,1.0
167000.0,378000.0,2018-08-01,1.0
167000.0,384000.0,2018-08-01,1.0
169000.0,450000.0,2018-08-01,1.0
171000.0,366000.0,2018-08-01,1.0
171000.0,384000.0,2018-08-01,1.0
175000.0,386000.0,2018-08-01,2.0
175000.0,388000.0,2018-08-01,1.0
175000.0,390000.0,2018-08-01,2.0
175000.0,414000.0,2018-08-01,1.0
175000.0,442000.0,2018-08-01,1.0
175000.0,484000.0,2018-08-01,1.0
179000.0,360000.0,2018-08-01,1.0
179000.0,384000.0,2018-08-01,1.0
181000.0,408000.0,2018-08-01,2.0
181000.0,424000.0,2018-08-01,1.0
183000.0,382000.0,2018-08-01,1.0
183000.0,394000.0,2018-08-01,2.0
183000.0,420000.0,2018-08-01,1.0
183000.0,472000.0,2018-08-01,1.0
183000.0,486000.0,2018-08-01,1.0
185000.0,314000.0,2018-08-01,1.0
185000.0,338000.0,2018-08-01,1.0
185000.0,342000.0,2018-08-01,1.0
185000.0,380000.0,2018-08-01,1.0
187000.0,400000.0,2018-08-01,1.0
189000.0,354000.0,2018-08-01,1.0
189000.0,420000.0,2018-08-01,1.0
189000.0,426000.0,2018-08-01,1.0
191000.0,406000.0,2018-08-01,3.0
193000.0,332000.0,2018-08-01,1.0
193000.0,392000.0,2018-08-01,1.0
193000.0,418000.0,2018-08-01,1.0
195000.0,350000.0,2018-08-01,1.0
195000.0,444000.0,2018-08-01,1.0
197000.0,320000.0,2018-08-01,1.0
